province,year,track,university,major,min_score,min_rank,batch,admission_count,subject_requirement,tuition,notes
广东,2025,历史,广州华商学院,专业组 201,464,91635,本科批,1483,历史,0,院校代码:12621;专业组:201;计划数:1677
广东,2025,历史,广州华商学院,专业组 202,467,87849,本科批,80,历史,0,院校代码:12621;专业组:202;计划数:80
广东,2025,历史,广州华商学院(国际班),专业组 203,464,91010,本科批,11,历史,0,院校代码:12621;专业组:203;计划数:58
广东,2025,历史,湛江科技学院,专业组 204,464,91622,本科批,294,历史,0,院校代码:12622;专业组:204;计划数:2076
广东,2025,历史,湛江科技学院,专业组 206,464,90861,本科批,3,历史,0,院校代码:12622;专业组:206;计划数:60
广东,2025,历史,华南农业大学珠江学院,专业组 201,464,90806,本科批,9,历史,0,院校代码:12623;专业组:201;计划数:75
广东,2025,历史,华南农业大学珠江学院,专业组 202,464,91648,本科批,942,历史,0,院校代码:12623;专业组:202;计划数:1906
广东,2025,历史,华南农业大学珠江学院,专业组 208,464,91633,本科批,135,历史,0,院校代码:12623;专业组:208;计划数:155
广东,2025,历史,成都东软学院,专业组 204,510,50364,本科批,4,历史,0,院校代码:12636;专业组:204;计划数:4
广东,2025,历史,湖南科技大学潇湘学院,专业组 203,520,42736,本科批,3,历史,0,院校代码:12649;专业组:203;计划数:3
广东,2025,历史,南华大学船山学院,专业组 204,518,44305,本科批,5,历史,0,院校代码:12650;专业组:204;计划数:5
广东,2025,历史,湘潭理工学院,专业组 203,515,46117,本科批,3,历史,0,院校代码:12651;专业组:203;计划数:3
广东,2025,历史,长沙工业学院,专业组 203,524,39782,本科批,2,历史,0,院校代码:12652;专业组:203;计划数:2
广东,2025,历史,湖南农业大学东方科技学院,专业组 203,518,44128,本科批,4,历史,0,院校代码:12653;专业组:203;计划数:4
广东,2025,历史,中南林业科技大学涉外学院,专业组 208,516,45981,本科批,19,历史,0,院校代码:12656;专业组:208;计划数:19
广东,2025,历史,常德学院,专业组 205,518,44135,本科批,2,历史,0,院校代码:12657;专业组:205;计划数:2
广东,2025,历史,常德学院,专业组 206,513,48150,本科批,2,历史,0,院校代码:12657;专业组:206;计划数:2
广东,2025,历史,岳阳学院,专业组 204,516,45762,本科批,3,历史,0,院校代码:12658;专业组:204;计划数:3
广东,2025,历史,衡阳师范学院南岳学院,专业组 205,520,43040,本科批,2,历史,0,院校代码:12659;专业组:205;计划数:2
广东,2025,历史,张家界学院,专业组 207,501,56958,本科批,2,历史,0,院校代码:12662;专业组:207;计划数:2
广东,2025,历史,张家界学院,专业组 208,479,76244,本科批,1,历史,0,院校代码:12662;专业组:208;计划数:2
广东,2025,历史,广州理工学院,专业组 203,464,91652,本科批,1449,历史,0,院校代码:12668;专业组:203;计划数:1755
广东,2025,历史,东南大学成贤学院,专业组 204,513,47448,本科批,6,历史,0,院校代码:12689;专业组:204;计划数:6
广东,2025,历史,闽南理工学院,专业组 203,507,52413,本科批,2,历史,0,院校代码:12710;专业组:203;计划数:2
广东,2025,历史,西安欧亚学院,专业组 204,485,70827,本科批,16,历史,0,院校代码:12712;专业组:204;计划数:16
广东,2025,历史,西安外事学院,专业组 206,489,67411,本科批,21,历史,0,院校代码:12713;专业组:206;计划数:21
广东,2025,历史,西安翻译学院,专业组 204,491,65948,本科批,35,历史,0,院校代码:12714;专业组:204;计划数:35
广东,2025,历史,西京学院,专业组 204,501,57000,本科批,6,历史,0,院校代码:12715;专业组:204;计划数:6
广东,2025,历史,郑州工业应用技术学院,专业组 204,506,52849,本科批,6,历史,0,院校代码:12747;专业组:204;计划数:6
广东,2025,历史,江西工程学院,专业组 208,513,47712,本科批,2,历史,0,院校代码:12766;专业组:208;计划数:2
广东,2025,历史,江西工程学院,专业组 209,510,50212,本科批,6,历史,0,院校代码:12766;专业组:209;计划数:6
广东,2025,历史,山西应用科技学院,专业组 203,507,52086,本科批,3,历史,0,院校代码:12779;专业组:203;计划数:3
广东,2025,历史,河北传媒学院,专业组 216,484,71469,本科批,11,历史,0,院校代码:12784;专业组:216;计划数:11
广东,2025,历史,河北传媒学院,专业组 217,500,58154,本科批,9,历史,0,院校代码:12784;专业组:217;计划数:9
广东,2025,历史,浙江越秀外国语学院,专业组 207,498,59755,本科批,2,历史,0,院校代码:12792;专业组:207;计划数:2
广东,2025,历史,浙江越秀外国语学院,专业组 208,485,70769,本科批,20,历史,0,院校代码:12792;专业组:208;计划数:20
广东,2025,历史,南昌理工学院,专业组 214,507,52509,本科批,3,历史,0,院校代码:12795;专业组:214;计划数:3
广东,2025,历史,南昌理工学院,专业组 215,506,52935,本科批,24,历史,0,院校代码:12795;专业组:215;计划数:24
广东,2025,历史,上海建桥学院,专业组 204,492,64640,本科批,20,历史,0,院校代码:12799;专业组:204;计划数:20
广东,2025,历史,吉利学院,专业组 205,499,58585,本科批,4,历史,0,院校代码:12802;专业组:205;计划数:4
广东,2025,历史,上海兴伟学院,专业组 203,475,79739,本科批,2,历史,0,院校代码:12914;专业组:203;计划数:4
广东,2025,历史,上海中侨职业技术大学,专业组 205,464,91061,本科批,23,历史,0,院校代码:12915;专业组:205;计划数:23
广东,2025,历史,泉州职业技术大学,专业组 203,501,56866,本科批,10,历史,0,院校代码:12928;专业组:203;计划数:10
广东,2025,历史,江西应用科技学院,专业组 209,500,58043,本科批,20,历史,0,院校代码:12938;专业组:209;计划数:20
广东,2025,历史,青海职业技术大学,专业组 203,515,46037,本科批,2,历史,0,院校代码:12973;专业组:203;计划数:2
广东,2025,历史,闽南科技学院,专业组 206,508,51670,本科批,1,历史,0,院校代码:12992;专业组:206;计划数:1
广东,2025,历史,闽南科技学院,专业组 207,503,55525,本科批,5,历史,0,院校代码:12992;专业组:207;计划数:5
广东,2025,历史,宁波财经学院,专业组 203,495,61699,本科批,12,历史,0,院校代码:13001;专业组:203;计划数:12
广东,2025,历史,浙大城市学院,专业组 204,551,23375,本科批,6,历史,0,院校代码:13021;专业组:204;计划数:6
广东,2025,历史,浙大宁波理工学院(中外合作办学),专业组 203,515,46540,本科批,8,历史,0,院校代码:13022;专业组:203;计划数:8
广东,2025,历史,安徽外国语学院,专业组 203,488,68596,本科批,10,历史,0,院校代码:13065;专业组:203;计划数:10
广东,2025,历史,厦门工学院,专业组 206,507,52112,本科批,5,历史,0,院校代码:13115;专业组:206;计划数:5
广东,2025,历史,西安思源学院,专业组 204,509,50518,本科批,1,历史,0,院校代码:13121;专业组:204;计划数:1
广东,2025,历史,武汉晴川学院,专业组 207,505,53975,本科批,6,历史,0,院校代码:13188;专业组:207;计划数:6
广东,2025,历史,大连理工大学城市学院,专业组 204,491,65476,本科批,4,历史,0,院校代码:13198;专业组:204;计划数:4
广东,2025,历史,辽宁师范大学海华学院,专业组 204,500,57702,本科批,3,历史,0,院校代码:13215;专业组:204;计划数:3
广东,2025,历史,大连财经学院,专业组 203,493,63390,本科批,9,历史,0,院校代码:13218;专业组:203;计划数:9
广东,2025,历史,沈阳城市学院,专业组 204,472,82916,本科批,6,历史,0,院校代码:13220;专业组:204;计划数:6
广东,2025,历史,湖北大学知行学院,专业组 205,515,46665,本科批,2,历史,0,院校代码:13234;专业组:205;计划数:2
广东,2025,历史,湖北大学知行学院,专业组 206,517,45182,本科批,4,历史,0,院校代码:13234;专业组:206;计划数:4
广东,2025,历史,武汉城市学院,专业组 204,504,54825,本科批,8,历史,0,院校代码:13235;专业组:204;计划数:8
广东,2025,历史,三峡大学科技学院,专业组 205,515,46116,本科批,8,历史,0,院校代码:13236;专业组:205;计划数:8
广东,2025,历史,湖北工业大学工程技术学院,专业组 205,511,49413,本科批,5,历史,0,院校代码:13238;专业组:205;计划数:5
广东,2025,历史,武汉工程大学邮电与信息工程学院,专业组 203,508,51313,本科批,9,历史,0,院校代码:13239;专业组:203;计划数:9
广东,2025,历史,武汉纺织大学外经贸学院,专业组 206,508,51642,本科批,1,历史,0,院校代码:13240;专业组:206;计划数:1
广东,2025,历史,武汉纺织大学外经贸学院,专业组 207,500,58346,本科批,4,历史,0,院校代码:13240;专业组:207;计划数:4
广东,2025,历史,武昌工学院,专业组 205,507,52241,本科批,4,历史,0,院校代码:13241;专业组:205;计划数:4
广东,2025,历史,武汉工商学院,专业组 206,511,49570,本科批,2,历史,0,院校代码:13242;专业组:206;计划数:2
广东,2025,历史,武汉工商学院,专业组 207,508,51336,本科批,12,历史,0,院校代码:13242;专业组:207;计划数:12
广东,2025,历史,长江大学文理学院,专业组 204,514,47358,本科批,3,历史,0,院校代码:13246;专业组:204;计划数:3
广东,2025,历史,湖北商贸学院,专业组 206,505,53645,本科批,8,历史,0,院校代码:13247;专业组:206;计划数:8
广东,2025,历史,湖北恩施学院,专业组 205,505,53592,本科批,5,历史,0,院校代码:13250;专业组:205;计划数:5
广东,2025,历史,湖北恩施学院,专业组 206,507,52094,本科批,5,历史,0,院校代码:13250;专业组:206;计划数:5
广东,2025,历史,湖北经济学院法商学院,专业组 203,508,51249,本科批,7,历史,0,院校代码:13251;专业组:203;计划数:7
广东,2025,历史,武汉体育学院体育科技学院,专业组 205,508,51943,本科批,2,历史,0,院校代码:13253;专业组:205;计划数:2
广东,2025,历史,湖北师范大学文理学院,专业组 205,516,45816,本科批,2,历史,0,院校代码:13256;专业组:205;计划数:2
广东,2025,历史,湖北师范大学文理学院,专业组 206,514,46974,本科批,8,历史,0,院校代码:13256;专业组:206;计划数:8
广东,2025,历史,文华学院,专业组 204,512,48673,本科批,2,历史,0,院校代码:13262;专业组:204;计划数:2
广东,2025,历史,文华学院,专业组 205,511,49202,本科批,7,历史,0,院校代码:13262;专业组:205;计划数:7
广东,2025,历史,浙江工业大学之江学院,专业组 204,515,46660,本科批,2,历史,0,院校代码:13275;专业组:204;计划数:2
广东,2025,历史,浙江工业大学之江学院,专业组 205,503,55509,本科批,3,历史,0,院校代码:13275;专业组:205;计划数:3
广东,2025,历史,浙江农林大学暨阳学院,专业组 206,503,55839,本科批,6,历史,0,院校代码:13283;专业组:206;计划数:6
广东,2025,历史,浙江工商大学杭州商学院,专业组 206,514,46732,本科批,3,历史,0,院校代码:13290;专业组:206;计划数:3
广东,2025,历史,浙江工商大学杭州商学院,专业组 207,510,50475,本科批,17,历史,0,院校代码:13290;专业组:207;计划数:17
广东,2025,历史,黑龙江外国语学院,专业组 201,476,79376,本科批,20,历史,0,院校代码:13296;专业组:201;计划数:20
广东,2025,历史,黑龙江外国语学院,专业组 202,464,91554,本科批,36,历史,0,院校代码:13296;专业组:202;计划数:40
广东,2025,历史,黑龙江工商学院,专业组 204,474,80722,本科批,20,历史,0,院校代码:13300;专业组:204;计划数:20
广东,2025,历史,哈尔滨华德学院,专业组 204,481,74227,本科批,8,历史,0,院校代码:13307;专业组:204;计划数:8
广东,2025,历史,山东协和学院,专业组 206,502,56560,本科批,4,历史,0,院校代码:13324;专业组:206;计划数:4
广东,2025,历史,山东协和学院,专业组 207,507,52099,本科批,6,历史,0,院校代码:13324;专业组:207;计划数:6
广东,2025,历史,滇池学院,专业组 207,509,51222,本科批,1,历史,0,院校代码:13326;专业组:207;计划数:1
广东,2025,历史,滇池学院,专业组 208,503,55566,本科批,9,历史,0,院校代码:13326;专业组:208;计划数:9
广东,2025,历史,丽江文化旅游学院,专业组 206,506,52967,本科批,2,历史,0,院校代码:13328;专业组:206;计划数:2
广东,2025,历史,丽江文化旅游学院,专业组 207,505,53842,本科批,6,历史,0,院校代码:13328;专业组:207;计划数:6
广东,2025,历史,丽江文化旅游学院,专业组 208,497,60059,本科批,2,历史,0,院校代码:13328;专业组:208;计划数:2
广东,2025,历史,昆明城市学院,专业组 209,510,50352,本科批,6,历史,0,院校代码:13330;专业组:209;计划数:6
广东,2025,历史,昆明城市学院,专业组 210,505,54356,本科批,2,历史,0,院校代码:13330;专业组:210;计划数:2
广东,2025,历史,昆明医科大学海源学院,专业组 203,518,44430,本科批,2,历史,0,院校代码:13332;专业组:203;计划数:2
广东,2025,历史,烟台理工学院,专业组 203,500,58087,本科批,6,历史,0,院校代码:13359;专业组:203;计划数:6
广东,2025,历史,青岛城市学院,专业组 204,498,59259,本科批,6,历史,0,院校代码:13378;专业组:204;计划数:6
广东,2025,历史,山东石油化工学院,专业组 204,519,43608,本科批,2,历史,0,院校代码:13386;专业组:204;计划数:2
广东,2025,历史,河北外国语学院,专业组 204,496,61066,本科批,4,历史,0,院校代码:13402;专业组:204;计划数:4
广东,2025,历史,华北理工大学轻工学院,专业组 203,503,55466,本科批,5,历史,0,院校代码:13408;专业组:203;计划数:5
广东,2025,历史,河北医科大学临床学院,专业组 205,516,45803,本科批,5,历史,0,院校代码:13415;专业组:205;计划数:5
广东,2025,历史,江西服装学院,专业组 208,490,66192,本科批,26,历史,0,院校代码:13418;专业组:208;计划数:26
广东,2025,历史,南昌职业大学,专业组 209,494,63327,本科批,6,历史,0,院校代码:13420;专业组:209;计划数:6
广东,2025,历史,南昌工学院,专业组 205,501,57550,本科批,10,历史,0,院校代码:13421;专业组:205;计划数:10
广东,2025,历史,南昌大学科学技术学院,专业组 204,516,45857,本科批,12,历史,0,院校代码:13429;专业组:204;计划数:12
广东,2025,历史,南昌交通学院,专业组 209,513,47754,本科批,2,历史,0,院校代码:13431;专业组:209;计划数:2
广东,2025,历史,南昌交通学院,专业组 210,507,52662,本科批,4,历史,0,院校代码:13431;专业组:210;计划数:4
广东,2025,历史,南昌交通学院,专业组 211,510,49939,本科批,2,历史,0,院校代码:13431;专业组:211;计划数:2
广东,2025,历史,赣东学院,专业组 206,520,42550,本科批,10,历史,0,院校代码:13432;专业组:206;计划数:10
广东,2025,历史,南昌航空大学科技学院,专业组 211,517,45168,本科批,3,历史,0,院校代码:13433;专业组:211;计划数:3
广东,2025,历史,南昌航空大学科技学院,专业组 212,512,48469,本科批,9,历史,0,院校代码:13433;专业组:212;计划数:9
广东,2025,历史,南昌航空大学科技学院,专业组 213,514,46835,本科批,6,历史,0,院校代码:13433;专业组:213;计划数:6
广东,2025,历史,赣南科技学院,专业组 210,529,36368,本科批,2,历史,0,院校代码:13434;专业组:210;计划数:2
广东,2025,历史,赣南科技学院,专业组 211,521,42018,本科批,2,历史,0,院校代码:13434;专业组:211;计划数:2
广东,2025,历史,江西农业大学南昌商学院,专业组 211,515,46652,本科批,3,历史,0,院校代码:13436;专业组:211;计划数:3
广东,2025,历史,江西农业大学南昌商学院,专业组 212,515,46486,本科批,11,历史,0,院校代码:13436;专业组:212;计划数:11
广东,2025,历史,江西农业大学南昌商学院,专业组 213,521,42248,本科批,1,历史,0,院校代码:13436;专业组:213;计划数:1
广东,2025,历史,江西农业大学南昌商学院,专业组 214,511,48892,本科批,1,历史,0,院校代码:13436;专业组:214;计划数:1
广东,2025,历史,南昌医学院,专业组 206,527,37846,本科批,2,历史,0,院校代码:13437;专业组:206;计划数:2
广东,2025,历史,南昌医学院,专业组 207,527,37742,本科批,8,历史,0,院校代码:13437;专业组:207;计划数:8
广东,2025,历史,江西师范大学科学技术学院,专业组 207,517,45197,本科批,8,历史,0,院校代码:13438;专业组:207;计划数:8
广东,2025,历史,江西师范大学科学技术学院,专业组 208,516,45903,本科批,4,历史,0,院校代码:13438;专业组:208;计划数:4
广东,2025,历史,赣南师范大学科技学院,专业组 215,518,44053,本科批,2,历史,0,院校代码:13439;专业组:215;计划数:2
广东,2025,历史,赣南师范大学科技学院,专业组 216,518,44027,本科批,10,历史,0,院校代码:13439;专业组:216;计划数:10
广东,2025,历史,赣南师范大学科技学院,专业组 217,518,44169,本科批,4,历史,0,院校代码:13439;专业组:217;计划数:4
广东,2025,历史,赣南师范大学科技学院,专业组 218,524,40141,本科批,1,历史,0,院校代码:13439;专业组:218;计划数:1
广东,2025,历史,南昌应用技术师范学院,专业组 206,516,45838,本科批,2,历史,0,院校代码:13440;专业组:206;计划数:2
广东,2025,历史,南昌应用技术师范学院,专业组 207,517,45203,本科批,4,历史,0,院校代码:13440;专业组:207;计划数:4
广东,2025,历史,南昌应用技术师范学院,专业组 208,517,44586,本科批,1,历史,0,院校代码:13440;专业组:208;计划数:1
广东,2025,历史,江西财经大学现代经济管理学院,专业组 207,518,44431,本科批,3,历史,0,院校代码:13441;专业组:207;计划数:3
广东,2025,历史,江西财经大学现代经济管理学院,专业组 208,517,45118,本科批,22,历史,0,院校代码:13441;专业组:208;计划数:22
广东,2025,历史,江西财经大学现代经济管理学院(联合培养),专业组 212,483,73197,本科批,6,历史,0,院校代码:13441;专业组:212;计划数:6
广东,2025,历史,阳光学院,专业组 205,514,47243,本科批,2,历史,0,院校代码:13468;专业组:205;计划数:2
广东,2025,历史,厦门大学嘉庚学院,专业组 209,518,44103,本科批,3,历史,0,院校代码:13469;专业组:209;计划数:3
广东,2025,历史,厦门大学嘉庚学院,专业组 210,517,44667,本科批,30,历史,0,院校代码:13469;专业组:210;计划数:30
广东,2025,历史,福州大学至诚学院,专业组 206,518,44416,本科批,2,历史,0,院校代码:13470;专业组:206;计划数:2
广东,2025,历史,福州大学至诚学院,专业组 207,516,45706,本科批,10,历史,0,院校代码:13470;专业组:207;计划数:10
广东,2025,历史,集美大学诚毅学院,专业组 207,519,43453,本科批,2,历史,0,院校代码:13471;专业组:207;计划数:2
广东,2025,历史,集美大学诚毅学院,专业组 208,519,43793,本科批,8,历史,0,院校代码:13471;专业组:208;计划数:8
广东,2025,历史,福建师范大学协和学院,专业组 203,518,44199,本科批,3,历史,0,院校代码:13472;专业组:203;计划数:3
广东,2025,历史,福建师范大学协和学院,专业组 206,510,50230,本科批,1,历史,0,院校代码:13472;专业组:206;计划数:1
广东,2025,历史,郑州财经学院,专业组 204,512,48669,本科批,16,历史,0,院校代码:13497;专业组:204;计划数:16
广东,2025,历史,信阳学院,专业组 203,518,44074,本科批,3,历史,0,院校代码:13503;专业组:203;计划数:3
广东,2025,历史,兰州工商学院,专业组 203,502,56359,本科批,3,历史,0,院校代码:13511;专业组:203;计划数:3
广东,2025,历史,兰州博文科技学院,专业组 203,499,58967,本科批,6,历史,0,院校代码:13514;专业组:203;计划数:6
广东,2025,历史,北海艺术设计学院,专业组 207,505,54325,本科批,18,历史,0,院校代码:13524;专业组:207;计划数:18
广东,2025,历史,山西晋中理工学院,专业组 203,506,52882,本科批,12,历史,0,院校代码:13538;专业组:203;计划数:12
广东,2025,历史,新疆理工学院,专业组 209,513,47490,本科批,8,历史,0,院校代码:13558;专业组:209;计划数:8
广东,2025,历史,新疆理工学院,专业组 210,511,48971,本科批,6,历史,0,院校代码:13558;专业组:210;计划数:6
广东,2025,历史,新疆第二医学院,专业组 205,516,45714,本科批,1,历史,0,院校代码:13560;专业组:205;计划数:1
广东,2025,历史,新疆科技学院,专业组 206,514,46806,本科批,2,历史,0,院校代码:13561;专业组:206;计划数:2
广东,2025,历史,无锡太湖学院,专业组 205,501,57251,本科批,46,历史,0,院校代码:13571;专业组:205;计划数:46
广东,2025,历史,河北工程大学科信学院,专业组 204,514,46913,本科批,1,历史,0,院校代码:13578;专业组:204;计划数:1
广东,2025,历史,中国矿业大学徐海学院,专业组 205,510,50080,本科批,2,历史,0,院校代码:13579;专业组:205;计划数:2
广东,2025,历史,中国矿业大学徐海学院,专业组 206,510,49827,本科批,12,历史,0,院校代码:13579;专业组:206;计划数:12
广东,2025,历史,重庆外语外事学院,专业组 205,512,48467,本科批,6,历史,0,院校代码:13588;专业组:205;计划数:6
广东,2025,历史,重庆外语外事学院,专业组 206,512,48845,本科批,11,历史,0,院校代码:13588;专业组:206;计划数:11
广东,2025,历史,重庆对外经贸学院,专业组 205,513,47668,本科批,5,历史,0,院校代码:13589;专业组:205;计划数:5
广东,2025,历史,重庆对外经贸学院,专业组 206,514,47376,本科批,8,历史,0,院校代码:13589;专业组:206;计划数:8
广东,2025,历史,重庆财经学院,专业组 206,518,44323,本科批,9,历史,0,院校代码:13590;专业组:206;计划数:9
广东,2025,历史,石家庄铁道大学四方学院,专业组 204,511,49143,本科批,7,历史,0,院校代码:13593;专业组:204;计划数:7
广东,2025,历史,河北地质大学华信学院,专业组 204,507,52233,本科批,8,历史,0,院校代码:13594;专业组:204;计划数:8
广东,2025,历史,山西科技学院,专业组 204,533,34087,本科批,1,历史,0,院校代码:13597;专业组:204;计划数:1
广东,2025,历史,长春电子科技学院,专业组 203,497,60396,本科批,2,历史,0,院校代码:13602;专业组:203;计划数:2
广东,2025,历史,长春财经学院,专业组 203,491,65334,本科批,7,历史,0,院校代码:13603;专业组:203;计划数:7
广东,2025,历史,蚌埠工商学院,专业组 203,507,52730,本科批,4,历史,0,院校代码:13611;专业组:203;计划数:4
广东,2025,历史,马鞍山学院,专业组 203,496,61163,本科批,7,历史,0,院校代码:13614;专业组:203;计划数:7
广东,2025,历史,合肥城市学院,专业组 203,497,60671,本科批,3,历史,0,院校代码:13615;专业组:203;计划数:3
广东,2025,历史,吉林师范大学博达学院,专业组 205,491,65706,本科批,4,历史,0,院校代码:13622;专业组:205;计划数:4
广东,2025,历史,吉林师范大学博达学院,专业组 206,487,69016,本科批,12,历史,0,院校代码:13622;专业组:206;计划数:12
广东,2025,历史,吉林师范大学博达学院,专业组 207,500,57747,本科批,2,历史,0,院校代码:13622;专业组:207;计划数:2
广东,2025,历史,昆明文理学院,专业组 208,506,53356,本科批,2,历史,0,院校代码:13625;专业组:208;计划数:2
广东,2025,历史,昆明文理学院,专业组 209,502,56241,本科批,19,历史,0,院校代码:13625;专业组:209;计划数:19
广东,2025,历史,昆明理工大学津桥学院,专业组 207,505,54345,本科批,3,历史,0,院校代码:13626;专业组:207;计划数:3
广东,2025,历史,昆明理工大学津桥学院,专业组 208,498,59403,本科批,6,历史,0,院校代码:13626;专业组:208;计划数:6
广东,2025,历史,重庆移通学院,专业组 204,515,46107,本科批,7,历史,0,院校代码:13627;专业组:204;计划数:7
广东,2025,历史,新疆政法学院,专业组 208,517,44863,本科批,3,历史,0,院校代码:13628;专业组:208;计划数:3
广东,2025,历史,新疆政法学院,专业组 209,527,38163,本科批,8,历史,0,院校代码:13628;专业组:209;计划数:8
广东,2025,历史,新疆政法学院,专业组 210,518,44122,本科批,4,历史,0,院校代码:13628;专业组:210;计划数:4
广东,2025,历史,上海视觉艺术学院,专业组 211,507,52671,本科批,4,历史,0,院校代码:13632;专业组:211;计划数:4
广东,2025,历史,武汉学院,专业组 204,514,47227,本科批,10,历史,0,院校代码:13634;专业组:204;计划数:10
广东,2025,历史,上海外国语大学贤达经济人文学院,专业组 203,491,65592,本科批,1,历史,0,院校代码:13636;专业组:203;计划数:1
广东,2025,历史,上海外国语大学贤达经济人文学院,专业组 205,493,63851,本科批,2,历史,0,院校代码:13636;专业组:205;计划数:2
广东,2025,历史,柳州工学院,专业组 204,495,62044,本科批,20,历史,0,院校代码:13639;专业组:204;计划数:20
广东,2025,历史,广西民族大学相思湖学院,专业组 204,507,52700,本科批,34,历史,0,院校代码:13640;专业组:204;计划数:34
广东,2025,历史,桂林学院,专业组 206,511,49154,本科批,8,历史,0,院校代码:13641;专业组:206;计划数:8
广东,2025,历史,南宁师范大学师园学院,专业组 204,518,43842,本科批,8,历史,0,院校代码:13642;专业组:204;计划数:8
广东,2025,历史,广西中医药大学赛恩斯新医药学院,专业组 205,538,31244,本科批,12,历史,0,院校代码:13643;专业组:205;计划数:12
广东,2025,历史,桂林信息科技学院,专业组 208,500,57765,本科批,8,历史,0,院校代码:13644;专业组:208;计划数:8
广东,2025,历史,桂林信息科技学院,专业组 209,495,62430,本科批,27,历史,0,院校代码:13644;专业组:209;计划数:27
广东,2025,历史,南宁理工学院,专业组 207,511,49618,本科批,10,历史,0,院校代码:13645;专业组:207;计划数:10
广东,2025,历史,贵阳信息科技学院,专业组 204,506,52867,本科批,10,历史,0,院校代码:13650;专业组:204;计划数:10
广东,2025,历史,贵阳人文科技学院,专业组 205,515,46597,本科批,4,历史,0,院校代码:13651;专业组:205;计划数:4
广东,2025,历史,南京理工大学紫金学院,专业组 204,518,44367,本科批,13,历史,0,院校代码:13654;专业组:204;计划数:13
广东,2025,历史,南京航空航天大学金城学院,专业组 211,509,50856,本科批,4,历史,0,院校代码:13655;专业组:211;计划数:4
广东,2025,历史,南京航空航天大学金城学院,专业组 212,507,52507,本科批,16,历史,0,院校代码:13655;专业组:212;计划数:16
广东,2025,历史,南京航空航天大学金城学院,专业组 213,510,50095,本科批,2,历史,0,院校代码:13655;专业组:213;计划数:2
广东,2025,历史,广州华立学院,专业组 208,464,91394,本科批,13,历史,0,院校代码:13656;专业组:208;计划数:19
广东,2025,历史,广州华立学院(联合培养),专业组 209,467,88338,本科批,1,历史,0,院校代码:13656;专业组:209;计划数:8
广东,2025,历史,广州华立学院,专业组 210,464,91636,本科批,138,历史,0,院校代码:13656;专业组:210;计划数:806
广东,2025,历史,广州华立学院,专业组 211,464,91363,本科批,59,历史,0,院校代码:13656;专业组:211;计划数:335
广东,2025,历史,广州应用科技学院,专业组 202,484,72116,本科批,280,历史,0,院校代码:13657;专业组:202;计划数:280
广东,2025,历史,广州应用科技学院,专业组 203,481,74319,本科批,270,历史,0,院校代码:13657;专业组:203;计划数:270
广东,2025,历史,广州应用科技学院,专业组 204,464,91470,本科批,139,历史,0,院校代码:13657;专业组:204;计划数:240
广东,2025,历史,广州应用科技学院,专业组 205,474,80966,本科批,191,历史,0,院校代码:13657;专业组:205;计划数:191
广东,2025,历史,广州应用科技学院,专业组 206,464,91444,本科批,142,历史,0,院校代码:13657;专业组:206;计划数:210
广东,2025,历史,广州应用科技学院,专业组 207,464,91600,本科批,101,历史,0,院校代码:13657;专业组:207;计划数:270
广东,2025,历史,广州应用科技学院,专业组 208,464,90979,本科批,25,历史,0,院校代码:13657;专业组:208;计划数:50
广东,2025,历史,广州应用科技学院(联合培养),专业组 209,464,91590,本科批,42,历史,0,院校代码:13657;专业组:209;计划数:150
广东,2025,历史,天津外国语大学滨海外事学院,专业组 206,499,58452,本科批,2,历史,0,院校代码:13658;专业组:206;计划数:2
广东,2025,历史,天津外国语大学滨海外事学院,专业组 207,502,56724,本科批,3,历史,0,院校代码:13658;专业组:207;计划数:3
广东,2025,历史,天津外国语大学滨海外事学院,专业组 208,500,58070,本科批,3,历史,0,院校代码:13658;专业组:208;计划数:3
广东,2025,历史,天津外国语大学滨海外事学院,专业组 209,506,53119,本科批,3,历史,0,院校代码:13658;专业组:209;计划数:3
广东,2025,历史,天津外国语大学滨海外事学院,专业组 210,493,64204,本科批,2,历史,0,院校代码:13658;专业组:210;计划数:2
广东,2025,历史,天津商业大学宝德学院,专业组 212,507,52163,本科批,1,历史,0,院校代码:13660;专业组:212;计划数:1
广东,2025,历史,天津商业大学宝德学院,专业组 213,505,53914,本科批,1,历史,0,院校代码:13660;专业组:213;计划数:1
广东,2025,历史,天津商业大学宝德学院,专业组 214,503,55311,本科批,1,历史,0,院校代码:13660;专业组:214;计划数:1
广东,2025,历史,天津商业大学宝德学院,专业组 215,509,50799,本科批,4,历史,0,院校代码:13660;专业组:215;计划数:4
广东,2025,历史,天津医科大学临床医学院,专业组 205,514,46809,本科批,1,历史,0,院校代码:13661;专业组:205;计划数:1
广东,2025,历史,长春人文学院,专业组 206,502,56443,本科批,4,历史,0,院校代码:13662;专业组:206;计划数:4
广东,2025,历史,电子科技大学成都学院,专业组 207,509,50694,本科批,17,历史,0,院校代码:13665;专业组:207;计划数:17
广东,2025,历史,武汉华夏理工学院,专业组 205,503,55490,本科批,6,历史,0,院校代码:13666;专业组:205;计划数:6
广东,2025,历史,广州商学院,专业组 201,486,70224,本科批,2330,历史,0,院校代码:13667;专业组:201;计划数:2330
广东,2025,历史,广州商学院(中外合作办学),专业组 202,464,91650,本科批,43,历史,0,院校代码:13667;专业组:202;计划数:55
广东,2025,历史,广州商学院,专业组 203,481,74877,本科批,170,历史,0,院校代码:13667;专业组:203;计划数:170
